app_id,target,feature,gain,normalized_gain
2,failure_rate,candidate_w_load_0,0.001020945725031197,0.0002550949823664901
2,failure_rate,state_failure_rate_1,0.0008823414682410657,0.00022046312136259728
2,failure_rate,previous_w_load_0,0.0008143819286487997,0.0002034826520497999
2,failure_rate,state_deadline_norm_service_time_0,0.0007995374035090208,0.00019977357742817387
2,failure_rate,state_avg_edge_cpu,0.0007880802149884403,0.00019691086765627317
2,failure_rate,candidate_w_load_2,0.000731342937797308,0.00018273440913380639
2,failure_rate,candidate_w_load_1,0.0006611156277358532,0.0001651873113963381
2,failure_rate,candidate_threshold_2,0.0006344538414850831,0.00015852555874215906
2,failure_rate,state_deadline_norm_service_time_1,0.0006230880971997976,0.00015568569735976447
2,failure_rate,candidate_threshold_0,0.0005634950939565897,0.00014079570297634335
2,failure_rate,previous_threshold_2,0.0005488687311299145,0.0001371411387072755
2,failure_rate,previous_w_load_1,0.0005045246798545122,0.00012606126962039351
2,failure_rate,previous_threshold_0,0.0004220521077513695,0.00010545455291591109
2,deadline_norm_service_time,state_deadline_norm_service_time_2,2.2461681365966797,0.2804174505866014
2,deadline_norm_service_time,state_mean_service_time_2,1.9548105001449585,0.24404360826751242
2,deadline_norm_service_time,num_devices,1.4537053108215332,0.1814843379367079
2,deadline_norm_service_time,state_deadline_miss_rate_1,0.6061909198760986,0.07567844523783528
2,deadline_norm_service_time,state_gsm_failure_rate,0.4012267291545868,0.050090184551902235
2,deadline_norm_service_time,candidate_alpha,0.25703224539756775,0.03208857155374991
2,deadline_norm_service_time,state_fail_gsm,0.2430562973022461,0.030343777978163507
2,deadline_norm_service_time,state_total_1,0.1227150708436966,0.015320067431230983
2,deadline_norm_service_time,state_sent_gsm,0.07886705547571182,0.009845967570922874
2,deadline_norm_service_time,state_completed_1,0.07310932129621506,0.00912715711614714
2,deadline_norm_service_time,state_deadline_miss_rate_2,0.069582000374794,0.008686797232098408
